-32,-94,-50,0
-10,-6,-34,0
8,100,-42,0
16,-8,-6,0
66,-48,12,0
-12,-72,-30,0
-27,-17,4,0
7,6,11,0
14,-85,-87,0
-39,-6,26,0
-62,-53,-25,0
-37,62,-25,0
-11,43,33,0
-59,14,-59,0
-24,31,5,0
-105,-43,17,0
27,-34,-43,0
-21,62,-1,0
-28,61,-83,0
7,25,-19,0
17,25,-35,0
-41,-60,-62,0
34,19,-1,0
10,-46,21,0
-52,-16,-59,0
-53,-49,-13,0
12,-67,-46,0
45,-21,21,0
8,-6,-64,0
-7,0,-35,0
-25,16,-5,0
-40,36,-7,0
-47,-16,53,0
-46,-12,45,0
28,-7,24,0
-32,10,-12,0
49,25,18,0
40,-21,14,0
-26,10,-26,0
-7,-13,-16,0
-22,53,-49,0
50,-72,26,0
-4,-7,11,0
-51,-79,-1,0
-52,-84,-6,0
26,-72,-37,0
-43,-52,-25,0
-19,47,2,0
15,-57,-28,0
32,51,-17,0
-6,19,5,0
-74,-56,-30,0
-33,47,-8,0
39,47,-4,0
-20,34,1,0
-2,14,-2,0
7,-5,-14,0
1,-37,-76,0
35,-38,-25,0
65,25,-57,0
-17,-95,10,0
0,-5,-9,0
-35,-29,-2,0
70,17,-64,0
-22,18,-49,0
-76,-1,33,0
-20,-93,-47,0
-19,-1,-20,0
-36,-20,-49,0
25,-12,29,0
-34,-18,-31,0
9,26,50,0
-105,19,-23,0
15,8,-21,0
28,12,9,0
-72,11,-35,0
-69,-37,15,0
17,-26,11,0
-35,-41,18,0
50,2,49,0
33,-82,27,0
-4,38,-23,0
-21,42,-31,0
21,-25,-1,0
20,-18,4,0
63,0,-48,0
-9,-49,35,0
8,-18,24,0
77,-29,-62,0
-12,-31,7,0
-25,23,-39,0
-43,18,-20,0
-24,2,4,0
19,22,-17,0
42,43,-68,0
-13,-46,-21,0
-19,-10,68,0
-77,43,31,0
-3,23,-31,0
3,-7,3,0
-70,-3,-11,0
-48,8,-8,0
44,27,39,0
-47,59,37,0
-82,23,-78,0
17,-38,18,0
6,20,25,0
23,-32,-51,0
-12,-19,6,0
27,7,-20,0
11,10,-50,0
-5,-44,28,0
-54,-15,-2,0
-37,-29,-46,0
46,-23,1,0
32,-34,67,0
48,57,39,0
18,-32,-19,0
-73,-15,-6,0
-55,-4,-10,0
19,10,32,0
-19,-59,-78,0
-19,20,28,0
-6,-5,-22,0
-16,-8,12,0
-13,32,27,0
-72,4,-69,0
-3,-19,13,0
-37,-6,-19,0
7,-74,14,0
-3,-49,-84,0
29,-31,-19,0
8,41,-65,0
-17,-40,-3,0
48,-31,0,0
12,-26,-60,0
52,-12,-62,0
-36,-13,33,0
26,14,-44,0
16,-15,-24,0
-36,-9,30,0
-64,-27,-17,0
-4,-45,-42,0
-1,16,4,0
-4,22,-29,0
50,-38,22,0
13,3,14,0
-8,67,47,0
-11,22,-92,0
-6,15,-52,0
40,36,-43,0
-32,55,-21,0
-22,-26,0,0
35,45,-97,0
25,38,-24,0
-14,-10,11,0
-32,-58,-34,0
63,-10,-43,0
26,44,-40,0
-25,-67,-76,0
4,-16,-9,0
47,26,-16,0
-15,-32,-50,0
-35,-69,-8,0
38,-38,-16,0
75,2,33,0
68,-2,-54,0
-4,-31,-12,0
36,-11,4,0
-28,-46,39,0
-34,32,23,0
-86,4,21,0
-15,-11,-24,0
-57,26,-67,0
-62,-5,33,0
-20,-7,-71,0
-6,27,-68,0
-89,-2,-8,0
-2,-38,16,0
-32,-38,42,0
-46,-24,-32,0
7,31,12,0
-65,9,-32,0
24,-24,14,0
-33,-1,-68,0
14,-66,26,0
-36,-76,13,0
40,-47,-31,0
-39,13,-55,0
-43,-29,-15,0
30,57,-30,0
-46,9,-22,0
-26,7,-37,0
65,-42,-5,0
-12,10,55,0
-77,-10,-27,0
-4,-7,-77,0
31,-15,0,0
22,-9,-52,0
-67,2,-20,0
-39,-11,11,0
-33,22,-12,0
-57,-36,30,0
-28,10,3,0
-98,-66,-2,0
-70,23,-19,0
-41,30,23,0
-27,-14,0,0
48,-25,-10,0
33,42,16,0
29,3,-77,0
-16,-44,-4,0
-65,-6,54,0
-13,50,-33,0
34,18,-58,0
-29,-50,96,0
32,-27,-19,0
0,7,31,0
-13,7,1,0
4,-3,-36,0
-29,-42,4,0
-14,-57,-4,0
-73,-25,-16,0
-31,5,-25,0
-30,5,-12,0
74,9,-74,0
-9,-21,-3,0
-9,20,-7,0
71,-29,-4,0
-6,-11,-48,0
-50,-56,-12,0
70,66,-50,0
-54,4,-36,0
-52,-10,-7,0
21,11,76,0
18,24,-10,0
-16,-1,58,0
23,-65,-37,0
-40,-12,8,0
36,-4,0,0
-26,-10,68,0
-19,33,18,0
-8,-74,-59,0
38,31,-7,0
18,13,-2,0
4,-84,-50,0
-14,-34,-23,0
-4,4,0,0
8,-52,-16,0
-40,7,-16,0
-42,-16,-20,0
-28,87,83,0
-10,-65,-23,0
3,2,-18,0
10,-13,-65,0
-9,-29,48,0
-17,-113,-24,0
-66,-64,-46,0
1,37,49,0
5,-12,-66,0
10,-25,-41,0
58,-14,-82,0
-32,-49,-52,0
-2,72,-54,0
-17,1,39,0
-53,-11,-7,0
13,92,-3,0
-33,-60,-33,0
-34,-27,21,0
-26,-75,12,0
20,40,-52,0
-14,-14,27,0
-61,28,-23,0
10,-24,-2,0
-47,-58,37,0
-21,30,27,0
-46,-29,-4,0
14,30,36,0
-46,-43,-10,0
-26,-11,-57,0
-40,5,-12,0
-44,-5,-24,0
-12,19,19,0
-34,44,-32,0
-22,-5,-31,0
41,4,-24,0
87,-45,-18,0
-45,12,-4,0
-90,42,-58,0
-53,34,-62,0
29,-1,-56,0
48,34,-16,0
-52,-4,47,0
-37,-17,-9,0
31,-56,39,0
27,8,45,0
-23,-25,61,0
-10,-85,-34,0
-7,-123,-16,0
-22,-39,-70,0
6,23,22,0
-6,-49,28,0
-6,5,19,0
-50,-33,-22,0
-17,-5,48,0
-44,-29,10,0
-9,-61,-30,0
25,-50,3,0
17,-90,45,0
-50,-42,-23,0
-52,-17,-17,0
18,59,26,0
-66,-8,45,0
14,18,-46,0
3,-52,12,0
-16,-13,-27,0
-29,-52,-10,0
-32,-8,-75,0
-23,-45,30,0
-69,-28,53,0
-44,21,42,0
-77,-6,-30,0
-19,-26,18,0
-19,-13,0,0
32,-47,-28,0
-54,-56,5,0
11,-43,11,0
-23,-34,-78,0
4,-30,-15,0
-11,-48,-41,0
13,-8,24,0
43,49,-32,0
0,-29,9,0
-48,-4,-19,0
-14,-31,-33,0
-48,23,35,0
-27,0,55,0
-36,57,10,0
38,14,10,0
-34,48,-79,0
19,38,-38,0
21,-41,-62,0
-5,36,64,0
37,-41,-9,0
72,-13,-24,0
10,26,22,0
20,-65,-20,0
-49,-27,15,0
6,-26,-51,0
-55,1,-28,0
-10,44,-9,0
-22,58,30,0
45,-1,9,0
-10,24,-37,0
3,-36,-8,0
20,-6,20,0
-92,-9,39,0
-38,9,-15,0
-15,81,25,0
-27,12,12,0
25,3,26,0
-56,42,18,0
19,14,32,0
-3,4,-39,0
22,-27,26,0
-5,57,40,0
-12,-2,-54,0
-32,-13,-51,0
53,6,-4,0
-78,32,-55,0
4,-49,15,0
-16,-20,-26,0
-14,53,15,0
36,-3,-90,0
-19,-62,-8,0
40,16,-21,0
-48,-10,-13,0
-13,50,-14,0
11,-7,-31,0
-49,-49,46,0
54,-9,-2,0
24,27,-28,0
-83,-18,49,0
-42,-56,-63,0
-55,-36,-24,0
-55,-49,-6,0
-13,16,14,0
-58,-35,14,0
-53,-9,-62,0
37,-49,-10,0
34,-31,-31,0
-38,15,19,0
-28,-46,-84,0
3,12,-31,0
4,-26,-10,0
6,30,23,0
41,41,59,0
-94,-19,10,0
-25,-11,-12,0
-7,-73,0,0
-41,-13,-34,0
14,7,16,0
-58,13,33,0
-51,-12,-49,0
-50,0,-85,0
-10,-33,-51,0
-8,34,2,0
30,-24,-8,0
-27,-5,14,0
40,24,-6,0
-4,37,-45,0
28,19,35,0
-58,-20,67,0
-20,61,-18,0
30,-12,-70,0
1,39,-106,0
20,-11,-26,0
19,-62,3,0
8,38,14,0
16,32,-72,0
34,-30,39,0
18,-29,-12,0
-44,-28,0,0
-2,-22,39,0
-75,-1,42,0
-4,50,-27,0
-22,-10,14,0
-7,6,-70,0
-50,-113,-3,0
-8,-40,-16,0
-89,-29,-23,0
-14,35,-26,0
39,-9,-8,0
-56,-5,-37,0
15,-25,7,0
56,-62,3,0
-24,-51,2,0
-28,70,23,0
35,-83,38,0
-4,18,-42,0
-24,11,-42,0
-83,-52,-44,0
-10,-36,-35,0
-76,-18,-9,0
21,-10,-20,0
10,-1,-85,0
38,-44,-91,0
-32,52,-25,0
2,26,-28,0
8,-3,16,0
-17,-2,-77,0
27,-81,19,0
29,0,4,0
-89,6,-27,0
-20,-27,-81,0
6,8,-93,0
21,-40,77,0
-9,36,48,0
-61,11,-69,0
-9,-6,-17,0
-36,-12,-3,0
-31,-40,9,0
-7,-14,24,0
4,-44,-104,0
6,17,16,0
6,-8,-123,0
-18,1,-28,0
-1,-35,-47,0
-22,-39,-38,0
-5,2,52,0
-32,26,-65,0
-18,-33,-33,0
-19,-18,-34,0
-22,-52,7,0
-27,-2,-20,0
3,6,-40,0
-72,-70,2,0
13,14,-11,0
-51,9,-8,0
-27,47,49,0
-27,-2,27,0
-22,5,-63,0
14,-6,6,0
3,-8,-12,0
12,-34,-53,0
-12,-23,2,0
-47,28,-18,0
-44,-13,55,0
-41,-73,-4,0
78,-28,-25,0
-81,19,22,0
-53,-56,27,0
19,19,2,0
58,-50,1,0
65,20,-47,0
-36,7,28,0
-12,-7,-71,0
46,-3,-51,0
-2,-33,11,0
-4,33,-65,0
-10,-54,-3,0
78,-94,1,0
-66,-22,41,0
31,8,20,0
75,67,4,0
23,-53,35,0
-19,25,-10,0
-15,-6,-14,0
-39,8,52,0
-37,-2,35,0
47,51,13,0
26,-67,1,0
30,4,-18,0
19,14,8,0
22,3,-51,0
-34,-2,-22,0
-23,6,-42,0
38,-32,-45,0
-27,-35,2,0
29,-86,-21,0
32,-53,38,0
-28,-1,1,0
-33,15,29,0
32,16,-7,0
-3,20,-36,0
-44,-8,6,0
10,14,40,0
-17,-40,18,0
-19,-26,1,0
-46,19,34,0
-15,-15,-1,0
5,11,34,0
-4,43,-97,0
83,0,22,0
-43,67,29,0
-69,2,-67,0
17,-107,15,0
-16,-27,-31,0
11,-8,88,0
23,-6,-45,0
29,-29,21,0
35,-8,50,0
-25,-11,-69,0
21,14,-9,0
-32,-7,-31,0
32,79,-33,0
14,-10,-55,0
31,25,-64,0
-42,-49,8,0
-26,31,-8,0
40,8,27,0
-8,40,-29,0
-18,56,4,0
-31,23,38,0
-17,8,-31,0
8,-40,24,0
-34,-23,36,0
-69,-4,27,0
-19,-57,-29,0
64,-38,-29,0
17,-88,-6,0
79,18,53,0
12,-45,-64,0
-43,31,58,0
-25,-6,14,0
-11,-13,-32,0
62,7,-21,0
41,-28,65,0
-8,-49,-32,0
33,-45,-5,0
10,-19,-54,0
54,43,3,0
-4,-24,-38,0
23,-40,-51,0
-46,19,40,0
3,-31,17,0
-48,-14,-11,0
-13,20,19,0
-23,-22,-21,0
65,23,10,0
24,-29,24,0
10,-71,2,0
54,-23,-9,0
66,-56,-77,0
13,2,52,0
-16,-19,18,0
63,-44,-6,0
-69,-35,13,0
21,-22,-5,0
-60,-27,-41,0
14,-3,1,0
-44,62,-51,0
-29,-16,-50,0
-27,-23,-45,0
4,8,29,0
12,-24,-68,0
-4,7,42,0
37,-30,8,0
37,-7,42,0
49,63,-55,0
69,-69,-30,0
-6,-23,1,0
104,-63,-53,0
54,9,-57,0
19,-18,-68,0
-5,52,8,0
-53,-34,-14,0
24,1,32,0
40,-10,-30,0
-32,-48,9,0
-33,46,24,0
6,61,11,0
-32,-22,19,0
