3,50,30,8
16,78,-38,-5
23,19,-41,-22
-4,-4,-13,52
49,-20,14,2
-24,12,9,7
-57,44,-47,25
-37,17,0,0
-19,-4,-19,-14
9,0,-42,12
-21,36,-25,25
-37,49,-52,40
-49,48,-20,18
-4,4,32,4
20,-6,-21,38
-1,-30,0,0
-31,-2,-8,59
-31,13,-18,-40
30,0,-14,17
-87,43,17,-63
66,-12,5,-13
-29,-17,-22,19
-19,-7,13,13
-25,8,0,0
47,-45,-13,0
-1,57,-46,50
-30,44,12,8
5,20,-36,21
-19,-6,11,2
44,-39,39,33
-32,-13,-22,6
38,30,0,0
22,12,28,-4
-80,17,-30,37
49,-2,-17,25
2,-10,43,22
-56,59,-31,27
-21,42,-50,29
-51,29,-45,-27
48,-16,0,0
-42,27,-12,16
7,-21,40,1
-29,31,-23,28
-42,19,59,6
3,-29,36,-66
5,-22,-9,-12
70,-42,14,7
-8,-30,0,0
63,6,31,-11
12,2,-1,-26
49,-39,20,-43
23,-39,13,-23
8,42,21,17
41,-3,13,36
-59,29,5,-5
-7,-4,0,0
-26,6,-48,14
36,-25,-1,13
25,46,44,29
-29,-1,12,-24
39,-16,-4,59
12,42,15,-46
69,-49,29,-6
-26,6,0,0
20,19,-16,-60
0,-30,48,43
16,-28,-9,19
-15,-6,54,-52
54,0,-83,-4
-25,15,-33,5
-31,-22,-25,40
-49,-16,0,0
-11,7,-2,14
-36,8,-21,19
-12,-24,-8,-83
32,22,6,44
4,2,37,-27
45,-52,22,-83
49,4,-24,-12
22,-33,0,0
1,8,22,56
-15,-29,7,6
-67,40,18,-26
51,-9,19,26
-19,19,-4,-12
-2,-30,-24,-18
6,2,-64,61
-34,-1,0,0
-55,-14,-6,41
-68,-19,-21,-16
-18,-39,-37,-77
-50,9,-50,-8
23,-28,31,-48
15,-10,-34,-18
11,13,-35,-20
-59,-18,0,0
-47,-21,15,-12
8,-20,37,-8
-41,-13,-22,39
-67,89,44,-43
-21,-52,-55,25
2,5,28,-63
-30,20,-53,-8
-69,7,0,0
22,-17,48,-15
23,2,8,32
31,-15,-6,-30
-41,-55,21,-43
-2,13,-20,-44
-47,-8,7,-31
-9,40,38,-76
-52,-49,0,0
-17,-39,17,-41
4,-21,-19,-34
-1,-36,-23,11
-27,2,16,-29
14,10,-17,-3
-15,92,-30,20
33,-42,28,-54
-1,-55,0,0
-24,-8,0,-21
-4,24,-75,32
-29,64,-83,60
-72,43,-54,18
-84,-34,-5,-33
8,-29,-26,-56
67,5,-28,8
-23,-41,0,0
6,-11,0,52
-31,7,-14,-57
-17,18,-61,0
13,-3,41,-26
27,-19,54,-18
-13,18,-12,50
-17,37,-17,-43
52,-78,0,0
9,-66,66,-29
32,-18,13,-7
47,-6,-65,4
-24,-1,-25,40
-73,53,-82,-60
25,-122,37,-38
22,23,3,101
-34,40,0,0
13,36,7,-14
80,-90,-9,-50
-32,-7,-4,-30
4,70,-11,5
29,21,21,15
-34,-20,33,-46
-13,5,8,-50
-23,-26,0,0
-24,58,3,101
-39,3,-14,-19
28,2,-70,0
-49,-19,20,-87
12,83,29,69
-24,6,20,1
-1,-28,21,-76
5,17,0,0
-33,-27,-18,-22
52,3,8,2
-12,16,-82,-25
50,7,-49,12
-10,-10,46,0
-22,-41,47,-41
14,31,33,53
-33,6,0,0
-7,22,8,-16
20,62,-41,-56
4,-45,-4,-13
-7,-25,-12,-46
59,-19,8,53
-31,-9,-14,-33
-2,-30,27,-4
-42,-38,0,0
0,5,23,-79
33,42,41,24
18,39,-29,-35
-13,-47,-8,-3
10,-74,6,-39
-8,25,-55,42
-51,42,-2,50
-1,47,0,0
-23,33,29,1
-34,30,22,7
-34,19,-66,-3
-37,0,-49,25
-16,15,-31,-20
4,44,-31,-60
100,-45,15,-17
15,-45,0,0
-38,-13,-10,-19
-7,-1,-15,3
13,-44,57,-1
-15,-43,-20,-17
-20,35,-8,-17
23,8,17,-57
-10,44,-40,-56
87,-8,0,0
21,11,2,-17
4,37,-3,9
-15,-40,-57,24
-24,-8,-5,-75
-2,-18,-59,3
-16,-47,3,1
2,-14,-8,-21
22,-9,0,0
-35,-2,41,-48
23,-33,47,6
4,-19,16,-8
-7,20,20,12
23,9,16,33
-50,48,-1,-22
7,13,4,-53
28,-17,0,0
13,-44,55,14
-20,71,20,25
-9,6,-21,-27
-5,-25,-43,14
7,-50,16,-30
5,9,6,-27
39,72,-16,-6
-107,8,0,0
-91,27,21,8
-2,13,-11,-35
9,-13,1,30
-46,1,50,-7
-8,0,-11,5
-19,48,-13,-11
-5,5,33,-6
-12,-17,0,0
-23,39,20,-38
-10,-46,48,3
5,5,-25,-3
-18,24,-31,-5
1,-17,19,33
-14,32,-45,-1
-42,0,-9,42
-54,18,0,0
-63,-19,-44,15
-29,7,5,2
27,-9,45,35
-24,18,4,36
-11,37,-57,20
-14,11,-46,54
64,10,39,7
18,24,0,0
22,99,-13,36
-54,-7,-11,12
5,24,-77,25
-16,-11,-21,-33
-5,-81,-8,-27
-8,12,-14,0
13,-15,-30,-18
-13,-6,0,0
-5,-52,-10,-65
-1,11,-14,67
-9,-56,23,1
-16,-3,-15,-14
-59,47,16,-6
35,-13,4,24
-28,53,17,23
-2,9,0,0
14,-17,-7,55
-42,-7,16,-66
64,-49,48,28
22,10,12,33
-4,-18,-14,8
-46,23,-82,-14
-73,-15,6,-74
20,-17,0,0
-33,44,-64,-1
48,-3,-23,44
-28,67,-81,0
8,-2,-13,-9
-22,-53,17,2
37,-14,14,-76
1,-1,-20,6
3,-9,0,0
56,6,-10,-32
15,1,8,-39
-6,-4,-14,-8
-50,29,-32,-34
84,-41,30,-15
22,23,-30,74
-37,28,-52,-8
-9,10,0,0
15,-2,-56,45
-5,-40,39,-17
-28,-4,-37,44
-35,17,-8,-41
-31,50,-42,-31
-43,35,18,-72
46,-84,-11,-44
-46,-26,0,0
-4,-10,55,-3
7,6,19,-11
6,-14,21,-60
41,-53,-2,-73
-11,-3,14,8
-44,6,-16,25
-36,-5,-24,-1
-58,-5,0,0
38,-29,7,-37
-5,2,10,8
43,-1,-4,-76
39,-91,39,-48
3,50,-29,-11
-16,-46,13,-18
-13,-42,-31,-15
-3,-10,0,0
-34,35,-45,38
-42,0,16,-34
2,29,-23,-71
-26,2,-45,60
-10,20,38,-9
22,-48,-23,-68
-6,-15,-3,-11
-29,42,0,0
4,7,1,-9
-14,-14,14,3
-51,17,-5,23
-19,23,-7,48
-3,23,-23,-24
-11,-30,-37,-67
-72,5,-45,-7
20,15,0,0
-49,-13,-19,-28
2,-41,1,-54
-24,-11,-28,-8
-83,9,-36,0
76,-37,32,-11
-73,30,-43,-101
-31,18,-24,-48
-47,-23,0,0
-28,-43,-54,16
80,-27,36,8
-25,-68,30,31
-1,5,0,26
-29,-62,-80,27
11,-46,-26,-38
-19,-12,10,-40
14,-32,0,0
-1,-10,10,-3
38,28,-29,39
11,-9,-47,-20
-54,-33,-12,-8
-43,-56,-43,-1
-39,-42,-22,25
2,-39,46,23
-39,-38,0,0
7,-15,-52,-14
41,-38,14,-15
-16,-53,-41,10
-16,-23,17,12
19,-13,-45,-36
7,42,39,17
27,-24,16,-2
-19,-28,0,0
-26,34,-14,-49
4,46,-23,3
17,-5,-61,37
-52,-29,-14,9
-11,-41,2,-35
10,-68,-56,39
-22,21,46,10
15,-30,0,0
11,-23,-14,-7
20,-9,42,-46
-31,-34,-33,-34
10,-5,-4,40
6,18,22,-17
-10,-43,-15,7
9,56,18,-41
-11,-14,0,0
-30,-31,-7,-5
88,36,-1,-50
-19,-50,-14,-72
-3,29,1,2
-19,15,-89,5
-49,-51,-37,-50
49,4,15,24
-33,15,0,0
-10,18,4,17
75,47,-8,-62
-69,-52,-10,-82
-27,33,46,-19
40,-2,22,38
-3,42,-38,-27
-4,-52,5,-33
1,-48,0,0
6,14,-5,63
14,104,-63,18
-29,1,-15,-31
-46,-7,-15,-23
-52,31,62,39
16,-21,26,-16
12,-35,-9,-13
17,52,0,0
-57,-23,24,-87
33,-8,27,-16
6,-4,-2,-31
2,61,47,-4
-16,-5,14,17
12,-68,-15,-17
34,24,-2,2
3,-31,0,0
-5,4,41,35
-34,26,-15,-16
10,-31,8,9
-1,-40,18,-22
-25,16,18,40
12,-17,-29,6
-18,-17,-31,21
26,-74,0,0
-45,9,31,-37
24,18,54,67
-30,-18,-27,-22
-29,-19,-14,-53
-51,-25,5,-40
-13,8,-38,37
7,-18,-21,15
87,50,0,0
-16,27,11,25
-20,7,-18,43
-28,-5,-58,-34
-19,-34,-31,16
-52,-3,8,24
-35,4,4,-16
30,-21,7,-2
-13,-17,0,0
-42,-36,-11,-65
6,0,-20,12
15,13,30,11
-70,-92,25,-20
38,-8,41,-43
15,-1,7,21
1,34,5,-42
9,19,0,0
-12,-40,-6,-53
-12,-8,46,68
11,23,-19,-22
-32,-74,20,26
-57,-28,-27,-13
-41,-11,-37,-17
40,6,34,-8
-45,28,0,0
-6,-35,6,-24
9,7,25,24
50,-2,18,-3
36,7,-28,22
31,-24,5,10
-12,33,-5,18
-9,-25,-10,26
-20,12,0,0
8,38,-26,59
2,25,-3,76
-2,-21,-32,-72
-3,-17,-18,-2
-20,-28,5,-32
6,15,49,12
-4,33,45,15
-53,-27,0,0
-87,-1,-25,-8
-12,26,-48,-29
-5,-19,-52,46
-42,-40,-31,24
32,-1,1,35
-35,32,1,23
-49,-26,64,63
23,-3,0,0
-18,16,-34,-14
18,-30,-10,13
-7,-18,-9,42
-14,55,-43,-29
-6,28,-2,28
-44,23,-8,12
-33,-16,23,57
-30,-53,0,0
-27,-38,-43,42
-7,19,-30,-16
41,0,14,42
4,21,47,27
-46,21,-38,4
-39,-15,42,2
30,15,56,16
15,3,0,0
18,53,48,-12
-28,-17,-73,4
38,-13,13,-53
8,5,18,-1
-35,-78,-38,-15
19,-71,30,39
-10,33,-64,-30
16,5,0,0
-22,-93,36,-27
-18,-36,-58,-9
58,17,-31,25
-18,-17,15,30
-87,66,-49,28
-4,3,-16,38
30,81,39,2
12,-5,0,0
5,8,-60,65
1,-34,-27,-27
51,36,45,12
13,28,6,-3
43,-44,-21,-17
10,-46,-21,17
-10,-43,14,-21
-24,-22,0,0
32,-6,-24,-27
11,55,20,46
-5,44,-7,2
-15,21,-56,-63
1,23,9,-18
70,5,-12,18
-21,-31,7,8
5,-19,0,0
34,-10,-56,11
-21,37,6,-14
-21,-48,17,18
-27,40,26,-59
-17,23,-21,-1
-18,50,-52,26
15,-13,-7,8
1,-27,0,0
-33,37,-53,-10
-4,-28,-8,-42
-9,-42,-22,-14
-30,5,0,19
-86,-39,-20,-84
-10,-3,-21,-76
-6,-75,-15,-26
6,-23,0,0
22,-31,-28,-2
-36,1,-26,0
25,22,-31,-32
-2,-58,-20,-69
-8,15,-50,12
-48,-15,-48,-17
-59,24,-63,-11
-12,-9,0,0
55,-28,4,25
-31,-66,-69,57
29,-4,13,-43
-50,-29,19,-5
33,-36,48,24
-17,36,16,63
-6,-30,-56,-66
9,-15,0,0
-41,-10,-14,3
-53,11,28,29
9,-50,1,-66
-26,44,44,28
-3,23,82,30
31,57,-37,-43
-68,7,3,9
-10,-53,0,0
3,-19,23,22
30,-11,-15,37
19,-83,-11,35
-22,39,-27,-59
37,39,30,-40
0,-33,-23,10
-49,12,-12,-41
24,7,0,0
39,-26,2,18
23,-20,-55,-34
33,10,0,10
-37,-95,18,-4
21,-45,1,-56
-14,22,-47,-13
-26,-48,18,-1
-34,-22,0,0
-40,-68,-34,38
2,-63,16,30
15,-50,-62,-78
-1,-10,50,1
-29,-22,-38,-37
-10,-13,-7,11
0,-64,4,-10
-54,3,0,0
-70,-16,11,-23
-47,82,1,13
-32,78,-7,40
8,-51,-5,-25
-36,32,0,3
-33,-36,37,-68
-28,27,21,30
-60,-53,0,0
-8,-44,21,57
24,25,-7,31
-4,59,8,-53
39,-59,-2,14
2,13,4,16
-37,16,70,-10
14,77,-29,-5
5,21,0,0
23,-2,37,15
-6,-86,-9,7
-14,-10,19,-17
11,-43,-3,11
-18,-2,-31,26
15,-31,-33,-57
-59,2,65,18
16,-45,0,0
47,-50,18,-29
-12,61,0,-8
-56,62,-24,-40
-10,46,-22,30
-29,-30,44,-46
-26,-12,-7,4
1,50,-8,-57
9,19,0,0
-15,37,-26,39
-4,-15,16,52
-62,34,50,34
-44,-2,-3,12
45,-20,-65,2
10,22,25,-12
4,23,20,65
47,-40,0,0
36,23,9,5
30,45,38,-36
-31,45,-30,-50
-42,-43,81,53
-15,-6,79,23
30,-26,-76,10
-17,14,-27,39
0,-31,0,0
32,-29,18,14
38,-34,-100,-2
-8,18,-44,-35
-29,10,14,-15
12,2,42,39
30,-45,-13,19
-84,33,13,-42
-70,56,0,0
-34,10,16,6
15,-36,91,-8
-6,56,-83,-19
-6,-29,22,-35
-47,4,-23,46
21,9,-32,-18
-3,-56,0,63
-16,-11,0,0
8,-55,-40,46
-4,76,90,12
28,29,-19,-28
23,21,-54,-18
13,1,-9,16
-37,-24,-20,-25
36,15,11,45
-1,-34,0,0
-60,-37,-13,19
-41,-31,30,-35
22,10,-4,-27
29,41,16,-52
20,39,-53,-66
-2,-69,13,-41
-17,-28,8,14
14,15,0,0
-38,47,35,32
1,8,25,-10
-3,-11,-1,-3
-24,-57,-78,-23
-17,-37,-41,-15
1,19,7,-4
-36,28,99,49
-18,30,0,0
19,32,-36,37
-35,-54,-18,25
-25,-25,-1,23
-45,12,-33,-41
-6,3,40,-38
32,8,63,-11
-16,30,-23,-20
-38,7,0,0
-66,-33,-24,11
-52,28,23,-18
43,14,-56,2
2,42,-40,-19
29,48,-15,7
17,-26,-28,-15
-51,0,34,-60
-29,44,0,0
-70,-35,-12,47
37,8,31,-33
90,15,-5,6
1,12,-12,18
9,62,-71,2
-14,-4,-32,47
8,34,-9,31
12,-39,0,0
-8,12,27,-17
33,-36,113,38
30,-45,-8,14
-30,-9,67,2
-60,33,-21,2
-63,-13,38,12
-25,47,19,-71
19,1,0,0
6,-58,25,19
43,42,37,-28
-40,9,43,-21
-9,37,-39,-23
58,-27,-27,-7
43,32,-16,20
-11,-27,-57,38
21,-76,0,0
10,-1,103,87
25,-64,-20,19
-16,57,-23,34
-7,-5,32,-7
-5,-47,58,37
30,17,9,-36
-22,11,-4,33
25,23,0,0
26,-35,-40,-70
-66,-29,26,-7
-63,11,4,-8
-13,-50,6,-65
61,51,-33,-24
7,12,-22,-45
11,33,69,19
39,-66,0,0
-32,-11,-32,8
38,-23,-54,-29
55,29,47,0
22,-78,17,31
38,-95,-26,-55
-17,19,-45,-26
46,50,17,-29
-11,42,0,0
19,25,20,-15
-29,-63,53,34
16,40,-35,-16
61,26,12,-28
-39,-17,4,9
-21,31,-30,1
27,-16,30,-5
9,18,0,0
-28,32,1,-40
21,42,55,-1
-21,-11,21,5
69,2,-14,22
27,-35,38,30
-10,32,65,-12
-51,-53,-43,22
9,-32,0,0
39,-1,20,-14
44,-40,35,-11
54,-21,-5,-8
-15,-15,26,-10
33,-20,-8,-17
9,18,14,-86
-32,0,47,-17
-67,27,0,0
3,57,99,-50
-16,23,-3,38
-72,-28,20,-43
4,-54,57,-1
-81,-3,-13,64
-16,-41,41,-12
32,60,-47,-22
-26,-21,0,0
14,5,-53,-55
14,29,-45,-35
-15,49,-24,-10
-18,5,-73,-51
22,38,-9,-48
13,14,9,31
-14,-61,-29,-23
-11,-1,0,0
-16,-65,8,23
8,18,-30,75
26,-15,-15,38
-23,-17,20,33
-36,-17,5,31
-41,-59,23,-39
-37,39,-22,1
-11,-52,0,0
-4,-71,-24,15
-36,-44,-77,-25
9,33,0,48
-25,2,29,1
11,-58,-26,1
-91,27,-48,-4
-39,-3,-22,-41
19,59,0,0
-5,66,-10,13
-35,13,-17,-35
41,-14,36,7
22,-45,31,-95
-50,-50,-49,-19
-37,43,45,-12
7,-42,-43,-14
-16,-13,0,0
-12,-31,-88,7
43,41,-19,-40
11,-18,36,28
29,-14,30,18
9,-25,3,-47
59,1,22,7
12,36,-10,-26
15,2,0,0
22,-40,-61,14
34,22,-24,9
14,-3,-21,-43
11,-112,6,-2
-25,-63,43,-37
13,34,-24,39
11,45,30,56
15,14,0,0
18,-24,-83,1
-45,-73,-25,1
6,-23,-6,-26
-12,14,-66,-38
1,-29,62,42
-66,-20,17,68
11,32,4,70
5,-20,0,0
14,8,8,12
26,25,7,7
-60,30,-9,69
-33,-11,-14,18
3,-1,-27,76
18,-60,52,14
-45,8,-18,38
11,-1,0,0
27,-86,-11,45
3,-4,-69,-1
-62,-30,16,-36
31,-20,35,24
-53,13,-32,56
-1,-74,60,-9
-67,-32,-44,-34
20,-32,0,0
36,41,-65,-37
-3,-37,-45,40
-54,-50,19,20
-7,-9,22,25
-2,51,-25,-11
-16,-10,-5,-15
-80,-68,29,-79
-44,-23,0,0
-37,-32,-28,13
-36,62,-48,-60
-79,65,-24,21
0,6,-68,5
22,-22,68,-23
37,35,-54,-25
-16,-41,4,-74
20,32,0,0
15,30,-2,49
-6,-32,19,28
-41,77,-1,6
-42,-11,-39,-38
51,-42,36,20
41,10,8,-23
-68,-16,-62,-31
29,-34,0,0
-44,-63,-32,-78
30,-61,16,-38
-4,63,17,-2
35,-14,5,-24
-59,-47,-82,-87
-18,-36,-1,27
30,25,-72,86
33,-12,0,0
1,25,-31,-36
-13,-62,-12,18
2,13,39,52
35,20,-21,-43
-15,-77,-77,-15
-13,74,15,31
-66,-32,-28,-7
-16,-1,0,0
-2,40,-31,-60
-47,-44,33,23
-1,74,-24,21
-29,-59,42,-37
-28,6,12,26
38,-9,-47,2
1,-38,-39,13
-43,61,0,0
-14,-29,13,-38
-46,-84,-25,-56
-79,17,-31,-53
-49,-50,-13,-16
-2,62,-30,-27
-3,-34,-11,-29
-16,-50,-34,45
-20,-22,0,0
-30,-60,-3,35
25,-39,17,-29
-23,-42,33,4
-2,4,-14,-99
-14,46,-18,-64
26,-42,44,23
-18,-66,-47,32
21,-27,0,0
29,17,-9,-23
5,-49,-20,21
35,20,59,-16
-71,19,15,26
6,-4,52,-18
-64,-38,-7,17
-26,-17,51,1
-67,-2,0,0
-32,-5,-92,-13
4,-19,-11,-17
8,-1,-23,-11
-2,126,58,21
-35,-1,-4,21
-17,13,23,-20
-18,-66,1,-25
-21,-30,0,0
-33,-11,-32,-25
-28,16,-3,-31
4,9,-38,33
-27,-46,-2,-36
-72,10,-50,-69
-16,-43,-13,-22
-27,18,41,-84
-17,66,0,0
40,-6,-27,25
7,-74,-44,-96
-6,-38,-70,16
-17,-25,5,-15
-17,-6,-19,1
35,5,-81,-14
-84,-11,4,29
41,-28,0,0
8,-31,-53,-45
20,-74,38,-32
-45,-37,23,17
1,-6,7,-43
-52,35,26,-6
-27,0,41,16
-83,-60,-35,-53
28,-2,0,0
-12,-103,-18,10
54,44,3,15
-13,-17,62,-39
6,-3,0,8
38,-48,-11,-45
7,-11,53,-16
-35,-12,24,12
-28,-28,0,0
-2,-63,41,7
-48,-54,-62,21
-40,-17,-41,13
9,-64,9,-78
22,-68,-8,-3
-78,-10,-32,-23
-39,-26,-81,-80
-43,-15,0,0
41,10,-20,-14
-2,-22,-28,52
-73,8,-4,27
46,41,86,-79
19,13,-16,7
-55,23,-29,-91
-4,40,19,11
-26,-41,0,0
-34,42,-50,53
25,8,-58,-6
23,-6,6,-8
-34,-46,-1,24
14,-14,43,28
-24,-29,-18,-38
-20,-8,-38,-29
19,-13,0,0
-64,16,24,-24
-22,-15,38,31
-4,1,-80,-43
22,14,-49,-33
-7,-30,-7,-8
1,31,54,67
-2,-20,-75,-24
-16,6,0,0
13,-65,10,-31
14,14,-28,-21
1,-22,47,-50
13,-76,-97,4
-14,12,8,-13
-16,-19,66,-8
-104,-58,-22,40
-4,-20,0,0
15,-45,-1,-18
-3,-46,18,-39
-19,-47,-7,-8
-8,7,13,-30
79,-4,-103,-82
-41,-68,-48,-45
-47,-53,30,-6
-44,42,0,0
-65,-19,75,-66
-22,-35,-24,30
-55,0,-34,-48
-56,-6,-6,-103
-49,-27,8,4
25,-86,-2,4
13,9,-16,19
-32,-32,0,0
-23,-64,-29,-27
7,19,-23,36
30,9,-39,15
-61,30,26,9
64,36,-16,26
22,25,-29,20
33,8,28,29
15,-55,0,0
58,5,38,56
-21,-19,-32,32
35,-4,-26,7
21,-73,59,4
-17,-24,-31,76
6,36,37,-37
-17,1,-44,-58
25,-68,0,0
27,-27,10,-4
-53,20,31,48
-10,20,12,-34
19,27,49,-54
-1,20,21,48
20,50,-18,-68
-39,1,2,27
29,-7,0,0
-4,0,25,69
22,-11,-25,-18
20,-16,62,5
17,12,-37,-39
-19,-18,49,-30
-44,2,-29,7
15,62,-50,-63
66,20,0,0
-8,-35,-16,35
45,23,-21,-4
21,-12,28,70
-36,-37,-28,-8
28,-48,-1,-27
1,52,-49,43
15,-6,23,16
-29,23,0,0
-7,-83,-37,25
4,9,17,53
92,-25,-31,-4
-3,-3,29,-44
-14,-6,11,-5
19,-10,3,35
15,-11,52,31
-2,38,0,0
44,26,0,-11
11,18,24,-14
-1,54,30,65
43,-35,37,-4
3,30,42,62
-1,-13,27,9
2,10,51,46
1,18,0,0
-4,25,16,54
31,58,-53,14
10,33,28,6
94,-35,-30,58
15,37,51,-20
21,6,23,-2
28,13,7,34
24,44,0,0
16,-1,14,55
-21,-17,-38,0
-26,10,33,2
17,-10,24,41
-16,-14,-6,72
-1,-44,-16,-35
-7,9,-36,23
34,19,0,0
56,-26,13,-5
13,-14,16,8
-36,28,42,-10
45,10,44,27
-3,3,2,-12
-35,-52,19,19
-10,43,10,-39
6,49,0,0
39,-6,7,47
-4,-3,16,28
-33,18,27,18
-2,46,-1,17
81,27,-28,-3
50,23,2,-4
-53,-7,31,12
48,-23,0,0
5,46,8,-25
22,39,-36,41
-7,72,23,-38
-71,12,-1,10
-15,-1,40,27
53,-14,-26,9
-41,-6,-25,20
15,-18,0,0
-16,-5,-24,-32
-2,-31,-8,10
-29,21,21,-2
41,46,21,-58
-17,-7,-12,-20
-45,-2,11,8
-38,45,-20,-45
15,3,0,0
-32,0,-6,-17
-2,-21,55,71
8,40,-74,38
80,-7,14,-2
-8,-46,-27,-8
-19,-7,-18,32
3,5,-27,23
-4,25,0,0
53,-8,-12,-33
2,31,33,0
-5,54,1,-5
58,-1,-43,24
16,-22,-17,-19
-13,-2,-39,-16
33,3,16,105
-11,4,0,0
-12,5,32,11
-33,-21,11,-72
-44,-5,-6,26
0,17,27,-1
13,51,-66,-51
-14,30,16,-14
17,-67,-37,33
11,-18,0,0
-13,54,22,31
1,-37,7,-13
27,-7,18,16
-6,-20,9,-7
19,5,5,-32
33,10,29,19
36,37,16,9
-10,-18,0,0
11,19,-35,28
21,-66,-10,10
-17,-5,42,14
-32,51,54,-24
-9,74,18,0
9,7,35,0
8,-7,-5,-20
-45,-4,0,0
-16,-10,-84,6
13,30,25,15
7,19,2,18
7,65,14,15
21,-1,35,-24
38,-40,-4,9
-71,8,4,-25
-31,70,0,0
-16,32,-3,46
17,27,-1,-16
38,30,-47,51
37,10,-3,37
29,-4,1,-4
-6,-37,-2,48
12,-2,61,9
-40,1,0,0
-13,1,24,21
9,-36,34,-40
30,0,-14,2
-46,-7,35,12
-35,56,-61,0
-11,56,-2,-14
-14,21,-6,-39
41,25,0,0
-1,-47,20,3
49,-9,5,-56
-24,2,70,42
-30,2,20,-16
-35,17,-4,13
43,37,1,-12
-47,-27,-10,24
26,-39,0,0
2,11,37,6
22,-41,5,-13
2,3,35,26
14,12,10,-8
-18,-22,46,20
0,4,20,23
-56,-25,13,32
48,19,0,0
46,-20,-6,-42
-74,-50,-2,51
-40,25,-7,-17
-1,-8,-17,-60
36,16,-20,-9
5,-24,-32,-11
35,68,-12,-2
18,-26,0,0
1,3,-24,-21
48,0,-33,13
25,8,5,43
-2,-33,56,10
15,-31,6,-7
-1,-11,-29,-46
51,46,4,-49
7,14,0,0
21,42,18,19
45,-12,36,29
-9,-7,-8,-12
69,21,29,-44
32,-5,40,20
-4,27,-3,24
7,-32,20,-26
-3,-3,0,0
-24,-35,11,7
52,38,35,13
-5,-14,25,-12
16,-28,-19,6
38,-2,41,23
-24,51,61,3
-54,-43,-6,3
-2,-6,0,0
31,4,-17,15
41,-15,10,-51
-11,6,-8,-4
23,-31,-51,19
22,-18,3,20
-23,4,23,-39
4,21,39,30
