-31,-7,25,35
-7,-64,-45,-12
-10,23,7,-53
48,10,83,-42
27,61,-7,-41
-26,16,29,-2
30,-25,15,13
49,-34,20,24
15,-29,-48,25
-41,-13,-56,41
-78,-1,15,7
2,23,-55,-44
51,-15,-50,-50
1,-55,-49,39
22,-7,-12,-25
1,-11,10,25
50,-14,-13,-26
-40,-83,-35,-14
-34,-81,-14,5
-46,-6,-19,2
-61,-37,-50,-34
44,9,-29,-36
4,41,-28,18
14,25,9,23
-33,12,-61,30
-7,-68,2,23
34,4,-15,-43
1,28,27,-47
36,-19,-41,-20
22,9,-38,0
-9,-74,37,21
8,-21,1,-55
-24,17,6,-22
9,-7,13,23
15,-16,-54,-34
9,53,-10,10
10,8,0,40
-6,-18,-24,33
14,92,-21,21
20,6,14,17
43,-39,-11,10
-3,-25,8,-21
-34,-67,39,19
-22,-37,-28,0
-21,-31,-58,-40
24,-13,-89,44
-10,-77,-8,10
-43,-4,42,-11
0,-19,48,22
39,-50,-83,-37
11,-3,-26,-52
56,-59,-22,57
15,9,9,-95
-112,-3,-53,3
-29,-10,-45,41
-36,-50,-36,18
6,29,30,-17
-37,27,50,-26
52,-8,0,-4
-2,-44,30,6
-2,-47,3,8
-20,23,76,21
-25,-14,23,20
19,10,-9,-31
40,-28,-37,-45
-63,-6,-3,9
29,-26,21,-28
-21,31,32,1
43,11,-26,48
11,-28,4,30
-33,-48,-11,-56
-37,-5,-33,-94
-53,19,16,-58
42,15,-73,-14
13,19,20,27
-13,-48,-10,37
42,-10,30,22
34,-10,-12,27
-8,-49,-12,34
7,-34,-43,-47
-24,3,-44,-16
28,-26,29,-26
28,-18,-101,-13
39,35,-4,-2
9,-34,26,31
-12,11,-31,-26
11,15,-72,3
32,-33,-11,-11
19,13,18,-48
45,-11,-23,20
-51,-24,16,15
11,-35,-24,18
30,52,-22,-24
55,5,62,7
26,-20,-48,-1
56,31,-33,-2
-21,-43,-1,23
-19,-59,-47,-34
15,-2,-40,-42
7,-55,-1,-20
12,-18,-23,-22
14,38,28,-7
19,-41,-17,10
41,-47,-28,-40
18,44,-57,32
-13,-27,58,38
30,-21,-43,-68
-24,26,-44,-12
-6,-74,57,41
-2,15,-54,-34
-83,0,-42,-39
25,-11,8,66
7,-12,16,38
1,-11,-38,44
-20,-14,9,66
-53,8,80,2
-45,11,52,-85
53,66,28,-36
46,-20,-27,-63
-73,18,1,-11
-14,-1,-8,4
-10,37,36,16
-25,24,-31,16
19,7,-36,35
-1,-8,8,30
1,-14,-28,-7
-17,-31,-2,10
-38,-41,-25,15
6,-1,-7,-65
28,18,28,-9
-1,-13,-68,-50
-23,54,10,-27
30,-28,38,2
7,-22,30,-62
-6,30,-6,29
-15,-4,34,23
-4,39,31,-78
-26,65,43,9
-30,25,-4,15
-44,-67,-1,-1
-12,43,16,55
-28,40,20,-68
-25,89,5,-10
14,-35,-56,-18
-82,-80,-17,-13
26,44,0,50
-66,37,17,52
33,6,-16,61
15,-43,26,1
-38,-4,-49,33
-1,-36,25,23
-6,-21,-29,-29
1,3,-6,-46
15,3,-32,66
-25,-52,-62,-22
-29,30,-39,-27
-8,-17,18,-4
-43,-55,-80,-38
62,42,13,16
-11,-12,-1,3
43,25,27,-37
42,62,19,16
27,-39,38,7
36,2,11,-10
-66,-1,-26,62
-60,-12,-55,16
-38,5,-46,-13
-20,-13,-55,-60
24,-8,-36,-5
8,28,-26,-7
17,27,-32,20
-29,-37,40,23
48,-63,-38,11
68,9,-61,25
-7,-5,40,55
-37,-30,-19,0
11,2,-63,-42
24,-10,9,-43
43,20,-12,-64
32,10,-25,-15
-31,-47,-18,36
-8,-53,10,4
4,51,28,-16
4,57,1,-21
-5,-8,-40,-10
70,46,5,18
6,-40,12,-47
50,-69,14,-54
5,1,-47,42
-20,-68,42,-11
-16,7,-32,3
-20,18,8,3
29,-50,-49,22
16,22,-1,-70
14,-4,-13,11
-9,-28,-15,-16
14,-17,-10,-16
8,25,-58,52
-8,-7,22,-5
-20,48,10,11
8,16,-43,-2
-14,-34,60,-36
-57,-15,-3,-23
12,54,14,-8
-19,29,-5,-18
52,23,38,-47
26,31,40,2
10,6,-8,24
-48,2,28,82
25,58,-19,7
-45,28,-38,-55
34,8,-29,1
7,-53,-13,-4
-23,-78,-10,-42
-72,32,39,13
7,14,-16,7
36,12,-43,-66
29,31,11,-32
-60,10,25,41
-22,-14,25,-31
-68,-15,-9,78
30,33,-12,-7
-2,29,23,-36
-18,-6,-47,-7
-9,28,-26,-1
20,-59,-7,19
40,-30,-20,40
69,6,16,-53
-12,-17,-37,110
-49,-41,-54,8
-33,94,-4,-13
86,-8,9,-24
60,-55,-33,-51
-11,-35,43,-27
-33,-17,46,4
-19,21,-12,-5
-14,-30,-56,-6
-2,-10,-31,17
-31,-43,-8,-25
18,58,-50,-13
19,23,-2,11
54,-2,-43,-36
3,15,27,-14
-36,-52,24,16
-22,13,-56,32
-1,37,-30,-6
42,-37,6,7
21,-20,-43,0
-27,51,-29,42
8,-32,-3,61
-24,-44,-1,3
76,-20,27,-16
-12,-21,-5,27
-34,-47,-39,-33
18,21,-68,-65
-1,8,-33,-13
40,-8,-42,-36
-60,6,-5,22
-69,-31,32,-25
-12,7,-22,37
52,23,0,30
-7,-29,8,38
48,-31,25,-68
14,-2,-51,13
25,-27,-18,54
-33,-9,2,-28
-45,28,-40,-4
9,5,11,-43
-4,40,-39,27
8,13,8,10
-64,-55,-50,-12
11,38,46,21
-18,7,-28,36
18,-29,-39,47
-10,-76,23,30
38,34,-22,49
-12,13,-10,8
4,-52,-39,-60
11,24,-17,-55
4,-44,3,-10
-17,-49,-38,-53
-1,44,8,61
-12,-27,-6,-31
25,-17,7,-8
27,16,-34,-30
24,-30,-19,46
-5,-39,-15,-44
-86,-1,-40,-58
-24,21,-45,1
-47,17,-52,21
-11,14,41,-33
43,1,28,-44
27,-41,-14,57
45,55,-3,15
14,4,-18,39
-10,4,41,24
3,-21,42,-30
-21,-24,-68,-43
13,-21,-38,25
-4,-17,-11,-17
40,-28,-31,7
29,-19,14,-7
-69,-38,-56,21
4,-61,20,-5
1,-34,-15,31
-1,0,-3,-36
26,21,-26,49
26,-1,-16,-4
-62,-26,-18,-61
-9,-24,-51,-5
-18,-36,-53,59
-30,10,35,-36
89,41,45,-2
-23,-23,-41,8
16,33,5,-42
32,-18,28,-61
14,11,10,-53
-36,2,38,2
-7,12,-27,13
-39,-27,-16,39
31,17,-3,-13
-18,-10,0,3
27,2,-23,-59
-20,-10,-56,-11
50,-55,54,36
-34,16,17,-2
35,24,-16,7
3,24,3,12
59,-29,12,14
24,41,9,-43
-20,20,4,15
31,14,19,2
-53,-16,27,-9
8,-28,2,-64
-17,10,-13,13
13,-14,-42,-8
31,4,-24,-10
3,-17,-45,4
-32,-6,-62,-52
-8,-1,-8,-2
-52,-3,-36,16
56,72,43,4
30,-18,25,-26
50,-15,7,-37
-1,-1,23,-1
-37,-38,-5,-5
-16,92,42,16
-74,-44,-38,40
3,-31,1,1
-1,-30,39,70
60,-16,1,48
31,37,22,21
28,20,17,-10
-9,-35,-72,-97
19,-22,-96,-35
21,33,27,14
-67,-7,-25,29
-39,-50,25,-38
-53,-42,-24,77
-32,9,37,-12
19,34,1,-62
-7,28,16,-29
-44,-36,6,-37
-38,-14,-83,7
-23,-54,-2,-5
-34,23,-15,26
-1,14,-38,20
47,-1,-19,5
20,34,-4,21
-4,-67,-23,37
-13,-55,-28,21
-32,19,-14,60
-7,-57,-11,28
-49,-24,-26,23
36,56,23,35
-46,9,-16,-23
55,-8,34,-2
41,-26,-6,5
-36,-99,91,8
-21,0,-14,37
-65,13,25,-9
49,44,-61,4
9,-21,-49,15
-37,-5,0,-22
-1,-29,-27,16
-16,-4,4,-6
-3,13,8,-15
44,-16,-2,2
15,24,46,-86
-37,-14,-18,30
-80,-1,-45,-10
-34,-75,-23,-9
-45,16,-64,12
-57,31,24,-17
-3,32,3,7
40,8,41,70
-9,-84,52,14
12,-29,17,-14
-54,-36,-33,-35
7,-6,-21,26
3,64,-5,-10
-50,28,-4,18
-4,-16,10,34
24,-83,-61,19
19,42,-33,-13
69,27,7,34
6,60,37,-17
20,-10,-27,-29
-9,-44,5,13
-14,-72,-52,11
-7,45,27,-58
28,60,21,-31
-9,43,-29,-43
-9,10,-20,-28
-8,-45,-2,-44
-23,-54,-14,-3
22,44,-51,46
-34,19,-15,27
0,18,9,11
25,27,38,-13
-36,-43,-9,11
7,-84,-11,-18
-2,-3,-6,13
2,-32,64,32
-30,-34,-41,-2
51,3,18,-52
21,21,-17,-5
70,-5,2,-31
-25,2,-1,-1
-28,-45,27,-31
49,-33,-35,26
-11,-12,17,44
37,-35,-36,18
-34,8,10,15
-16,-35,-2,-54
48,-46,5,-30
35,-29,-68,-31
-10,-52,-31,-53
-22,-44,-2,15
7,-26,-56,-33
-5,19,-49,16
29,-23,-63,31
22,-56,39,-57
-15,19,-59,49
-51,-60,41,-30
1,67,-22,-59
-80,-10,-2,-14
-48,-45,-53,59
-18,5,21,2
-68,43,-21,31
80,70,26,51
17,-28,46,65
29,10,-11,8
-57,34,46,-2
30,8,10,18
-79,-39,-7,-77
4,-31,-5,-1
-11,-23,15,16
-44,6,12,12
26,15,-12,35
1,-41,-30,-45
-23,49,-13,-35
-7,7,-47,33
-49,6,11,47
-37,39,-23,6
34,11,-6,-19
30,-11,-23,-50
-32,-6,50,-39
22,-31,6,24
-36,0,-14,18
-28,7,-45,-35
34,43,-7,27
1,52,-7,-29
13,47,-73,37
-32,-24,-17,-16
3,-31,20,-12
-36,-4,-32,20
-54,24,7,15
-41,7,-9,61
62,-3,-34,-30
-3,-39,32,19
62,-14,42,0
-48,16,9,-13
13,-15,62,60
-3,-57,-46,-8
-60,28,63,-12
48,37,-39,0
-26,-17,-31,-56
-79,-33,-38,-41
13,-40,30,-42
-31,18,-34,62
65,18,38,14
-30,-12,12,65
-22,-61,-33,-24
-24,27,-19,-78
50,26,-16,-27
23,0,-34,-40
21,18,18,15
-58,-35,-32,2
31,13,10,-10
0,-2,-13,28
20,-48,15,11
-25,-3,-5,46
6,46,-62,-5
39,33,-35,16
19,41,-4,-22
-68,-1,-25,-35
-17,-37,-8,-1
-36,-26,40,30
5,17,41,3
17,53,35,-16
-26,27,6,-29
22,81,11,-3
15,12,-36,-2
54,-19,18,-30
-22,27,-38,79
-25,-17,-9,30
-9,54,22,44
68,-28,-52,20
-16,-81,3,13
-4,-18,-17,-46
-23,-3,-99,-12
23,1,-30,-5
-36,-13,-10,-26
37,50,20,32
-55,12,57,-77
18,18,-43,-12
35,23,-3,8
-32,-47,12,-37
7,-12,-15,-7
-54,2,-86,42
-71,-32,-53,14
-96,50,7,4
-25,-4,53,24
6,-52,26,-57
36,-17,9,1
-16,-53,-26,5
-31,3,-32,32
-56,37,56,50
-41,-7,-65,58
-32,-13,-53,-11
-40,-17,18,-8
4,31,57,-35
14,12,38,-15
33,-43,-41,-57
-74,12,30,-25
-10,-11,56,-7
-57,52,-11,9
20,48,19,59
-5,-11,-23,39
96,-78,-14,19
32,-23,-13,-24
-29,-23,9,76
9,9,-30,-15
15,5,28,-14
-28,8,24,1
4,-66,-31,37
30,46,-30,-13
-20,38,-5,-11
8,66,-7,-26
-2,8,-13,14
-14,-58,6,-23
6,-29,-5,39
49,-25,-66,-3
-29,21,-35,41
3,32,88,-4
-6,22,-36,-3
7,3,60,-34
-22,-18,36,-15
-32,39,89,20
-16,71,-6,-86
40,13,-1,16
19,-36,18,-15
-47,-52,4,20
-15,-7,-50,52
28,41,-77,23
69,-39,-25,13
-2,47,-19,-62
-41,-7,-49,9
-2,-76,42,-32
-21,-6,-50,34
77,72,33,28
24,48,3,55
-3,-65,-14,50
-1,23,26,-64
-6,3,55,-60
10,4,-72,34
6,-38,13,-18
4,-98,12,20
-7,-24,-3,-44
-42,-71,-37,-22
58,-39,-43,31
-49,-1,29,-2
-11,12,-21,-14
18,42,-20,1
36,-25,1,-3
-39,-1,12,-54
-66,-10,3,-42
-10,40,2,12
-38,10,53,1
56,-1,-37,10
72,-73,-19,45
51,-15,-56,0
10,-21,-58,66
-53,53,15,-20
-42,-1,-53,-64
-12,-30,-43,-61
40,-82,-89,-65
36,40,-21,38
-63,1,-13,11
6,-60,5,2
20,27,-72,29
-70,-30,15,4
14,25,-49,10
41,53,55,21
-10,-37,-3,57
41,-122,-51,22
10,-14,-17,17
6,-4,28,6
-11,37,-37,25
8,-26,-28,-49
17,-54,34,-12
93,-38,-50,-12
-23,9,-10,41
26,-37,-18,67
-35,22,49,4
-68,-41,-34,-33
51,6,-26,-32
-44,23,4,23
-16,-6,9,-12
-12,-3,-6,-27
41,3,15,20
-62,-25,55,-33
34,24,-21,-13
-56,101,24,65
-31,20,-14,7
62,-7,1,-47
16,-34,-33,47
29,15,-29,7
-28,35,-39,29
-14,40,15,-40
-34,-18,-40,-40
17,-46,26,-49
23,13,-10,36
-44,-16,-2,31
8,-51,-26,39
-17,36,18,23
-63,-5,-13,-34
84,-8,-2,37
-2,7,4,9
-32,-24,-4,-27
-9,13,0,5
-23,-14,17,5
-78,-32,-56,-39
-3,21,-6,-27
29,80,75,30
30,-2,53,9
-19,-22,-36,54
55,-90,47,45
-61,-31,-23,-1
36,36,-6,16
4,-9,-8,38
16,-8,14,-29
32,-43,34,-30
4,-50,-62,-36
-38,10,16,-49
33,0,-10,-13
27,-32,-69,-31
-4,-29,-58,-60
-3,-32,1,14
21,-7,-52,45
63,21,7,14
9,-14,-45,34
29,-4,-10,-30
17,21,9,-28
68,-42,62,-38
43,-30,-82,-50
-2,-2,-37,15
20,-36,51,14
-40,4,-27,-42
35,41,-111,-8
24,-31,5,0
-16,70,33,-43
-14,46,21,12
-69,6,-55,-6
-17,-11,46,81
5,21,63,13
-26,25,47,-49
13,5,-19,53
-24,-58,-14,-8
-2,-30,-59,-25
-102,29,40,-15
-59,-17,-44,10
-5,-11,-42,-87
18,21,-2,-6
-47,-7,27,16
-78,-8,1,8
-26,21,22,79
-82,-12,-19,30
-29,-6,-39,37
-12,15,38,23
-87,-20,36,-19
36,5,29,36
66,-34,-3,30
-18,-45,30,29
-14,4,-28,87
-50,-20,42,-26
-36,-2,-73,8
60,-15,41,-6
68,33,-38,-76
-1,11,-1,-18
-12,3,8,67
28,-46,-27,10
27,8,-96,31
-59,-23,-4,33
-5,-13,-4,-17
30,-38,-44,-40
10,-48,57,-40
43,5,-52,14
25,45,7,2
-20,-23,-54,31
51,8,5,-27
-72,-20,-33,15
-14,-38,-21,-8
-13,-50,-33,39
86,-45,-77,26
22,-25,24,24
-3,-23,1,0
33,15,-43,-68
26,3,34,-2
39,-26,-48,-31
-12,3,42,-66
-22,-15,49,-39
-52,-24,6,32
1,-32,-23,1
26,16,14,-60
-18,58,14,-29
25,0,8,-23
-19,21,-39,-62
12,3,-5,18
-31,-6,-40,28
-47,-3,-12,-43
-39,101,63,14
-36,-17,-24,-7
13,-28,46,-71
49,-39,14,38
-13,-2,-17,74
-63,18,-70,81
-63,3,104,-34
-62,-21,-35,-40
7,-42,34,-39
15,-14,-63,-100
-12,55,14,30
22,17,-12,76
-6,-19,18,-2
18,71,-55,65
-32,7,28,29
24,28,-29,-8
2,8,-34,-60
-9,-31,39,-3
1,2,1,18
13,40,6,41
-42,17,-16,15
65,-70,-15,-44
39,-74,-38,-34
-20,-37,20,-1
-21,0,-31,-35
52,38,-128,13
59,-34,16,13
21,-49,-46,-29
35,80,-27,-6
-35,-6,7,6
44,-19,-7,10
20,-7,17,-40
-34,-57,-1,2
11,20,-15,14
-21,14,30,-27
49,-4,-59,30
33,-87,-23,-15
-43,-2,-58,12
8,-18,59,-12
-21,12,-52,12
-15,-8,1,-44
11,-24,14,-6
27,83,31,2
-77,-46,19,8
20,-20,-6,18
-28,29,62,42
-77,-27,-46,-9
22,80,-4,-13
38,69,39,39
-15,-8,1,-15
-20,12,18,11
-29,-24,16,30
-13,-19,-19,-4
-9,19,20,-28
5,6,-21,-45
74,-7,-44,-2
20,-59,18,8
31,20,26,-13
15,-18,-58,51
-47,-19,-23,11
-22,1,-16,19
31,32,-70,15
-18,-53,15,-18
61,-1,12,-84
-66,3,-1,11
16,-50,57,22
-17,-28,-35,33
-32,5,-17,1
-32,28,-32,49
-20,21,-9,13
-28,-27,-32,-59
-14,-36,28,10
-22,-76,-13,-42
-7,23,13,-4
0,41,31,-1
48,5,17,-70
-16,-4,47,12
-13,-11,0,-16
-6,17,52,56
-1,25,20,65
-4,-5,35,1
7,-33,-57,-34
-2,53,-57,23
30,-19,0,79
57,-27,-23,10
40,-8,-26,23
-7,-54,11,61
-42,-18,24,16
-31,-12,-21,-70
-17,11,25,-47
42,-22,-87,6
-60,-33,29,-41
20,-7,0,-2
-71,52,33,15
-47,2,-31,-4
-10,4,-60,-29
40,3,-8,-36
-44,31,43,-4
-2,10,-13,9
-43,8,27,91
33,33,-7,67
-62,11,-62,-8
-48,2,-16,-8
23,0,-26,-8
-22,-22,-53,-52
11,-12,6,-6
-1,-5,-47,75
-21,-38,47,-4
-39,16,-4,56
74,54,-2,18
-26,4,-22,54
54,-82,-2,-83
-24,1,-34,-10
-2,-57,62,1
-38,-25,-31,-19
21,-5,-23,8
1,-23,-22,7
-25,50,2,-6
-29,58,5,-2
-9,-12,-61,-20
2,7,61,-29
-59,-1,48,77
-44,-14,8,-55
-12,-49,47,22
42,-43,-23,20
-51,13,8,6
-21,12,-4,-35
-37,24,-38,-31
35,-30,18,-3
75,-10,-16,-47
-28,16,5,22
3,-13,56,54
-21,-10,-5,4
6,-22,-34,-30
-31,9,-11,-32
20,46,14,-23
12,-17,-49,-36
-11,-7,-3,-7
63,0,17,46
26,-19,5,16
-38,7,11,9
49,-22,12,21
38,-13,-29,-12
62,-49,70,-23
39,-41,-68,9
-9,-2,-9,-49
11,-17,-55,-2
-32,47,-15,-32
-47,-39,-16,4
-18,-88,-5,-68
-1,-41,-17,-18
2,-16,-17,22
-23,12,-18,2
-8,14,34,-3
1,33,-26,49
-16,-29,-5,3
-29,31,24,-56
-38,3,-14,17
4,4,0,-38
-5,33,-2,0
-39,16,-34,25
-15,0,30,8
4,53,2,63
13,105,-16,0
15,2,-13,81
34,-33,3,-16
-43,-11,-19,-1
-38,-30,-22,16
-57,6,-31,-11
61,4,-40,15
19,-13,-35,24
26,-7,-5,8
-14,-12,-49,17
-46,-25,-4,36
-53,22,4,-55
-29,5,-26,-9
20,-26,-19,-52
59,8,41,-40
13,32,21,48
-27,9,54,71
-14,-16,35,46
-38,11,-6,-3
-4,27,61,-42
49,20,-34,-4
-46,-33,-53,-49
32,-15,-29,34
23,62,26,76
-84,-21,-45,-39
-9,-5,-52,60
-22,-41,-15,90
-25,11,32,-56
59,34,20,26
65,-56,-16,12
-56,-72,13,-94
18,-6,7,15
-65,4,10,28
-79,-44,18,-30
34,13,14,-33
12,-45,-31,29
17,-5,88,-33
8,54,-25,1
39,-4,8,-19
-31,-6,-31,17
23,-87,-12,-9
-2,-13,9,-28
-53,26,-46,46
41,-28,-32,39
-23,-7,-1,23
-49,0,33,-17
-47,-3,-55,-6
-62,-25,-40,21
-50,17,-9,-39
4,-13,-53,3
-22,-12,18,-54
-13,27,63,44
34,-16,14,1
9,-46,-22,-18
-16,-1,1,3
-36,-3,-26,-7
-50,59,-25,13
-2,13,-17,37
-18,-59,-20,-22
-35,-19,16,1
62,51,11,49
0,2,26,-24
52,8,18,-9
-30,-66,16,-1
-65,-34,-25,-20
-1,53,40,16
-27,-51,-52,37
14,-52,-14,-1
41,-31,12,-37
-3,-14,-38,17
4,-13,-8,28
18,-9,-17,-24
-34,30,-65,2
5,-17,36,3
14,-14,-29,-20
-11,16,-16,22
-50,-47,26,12
30,-33,6,-25
-29,-14,-37,-17
36,-9,5,63
-9,-2,-18,36
-16,17,13,-32
21,3,-68,31
14,-30,-17,15
-50,-67,7,-67
6,-39,21,-57
-49,27,-31,11
-34,-37,-33,-26
35,-3,-2,-60
28,-4,21,45
45,33,18,28
-12,41,-22,51
15,-42,26,-1
-20,11,-11,-90
17,3,37,-24
70,-38,-74,-34
-22,-18,-24,-37
-2,-28,-34,52
25,0,-45,-60
-30,-13,-14,-46
5,-62,31,24
-29,5,9,-37
-60,54,-56,18
47,27,-50,33
-4,23,31,-13
-3,22,32,-7
-114,17,-46,42
-18,-79,-37,19
35,31,13,-30
66,4,79,-28
-21,33,24,-41
25,1,-23,24
-39,-20,21,-55
3,42,18,-31
-39,-37,-14,-3
-69,17,-1,-42
16,41,54,30
17,7,3,59
-12,-8,42,5
31,24,67,-35
-29,-13,-35,1
25,-11,59,-6
35,18,-30,22
-23,27,-27,-6
-8,-8,8,64
36,39,-18,10
-42,-7,-1,-2
42,-34,11,22
-23,-29,-27,-4
33,18,-96,-6
-5,-13,-27,24
3,-35,-22,-27
4,16,-27,-15
-44,-22,-3,12
-52,-13,-29,29
-2,-6,74,-14
-1,-8,31,-62
35,-47,-19,41
4,-20,22,25
23,-48,45,13
14,-8,-14,16
-14,9,12,-28
44,-24,-90,57
31,-3,-53,-52
-99,-7,-33,-47
50,-41,-41,4
-16,10,-51,20
-14,19,-38,33
3,-12,-17,34
8,-74,-25,39
46,5,18,-27
10,7,22,42
-6,6,5,-53
-18,5,-25,-48
21,-23,1,-43
27,-39,-40,-66
-64,-32,-46,50
-93,-23,-35,15
-41,-8,-13,-2
26,33,-73,14
5,-36,-5,28
-5,25,8,-69
-42,10,15,27
-50,-27,15,1
-9,-55,-38,13
44,29,-30,34
0,4,42,40
16,42,37,-41
23,19,-21,7
10,-35,-12,2
34,-51,7,-17
-18,36,-31,26
-75,15,-22,3
-21,42,-18,-28
-66,37,-8,1
10,-52,24,-42
-42,-2,-21,8
-47,16,1,-5
-16,44,8,24
-49,50,15,14
32,9,15,17
-25,27,-55,-20
21,-1,87,14
21,-10,-2,36
-30,0,26,-40
-13,47,50,15
-27,-18,-59,54
-12,-54,11,-44
38,-23,-16,-38
29,11,-7,7
-6,-25,14,-17
-88,33,27,47
17,19,-41,35
-20,3,-64,-56
43,29,11,35
-9,-35,32,-20
-42,-52,-23,-5
-25,1,25,32
-23,28,13,31
79,-22,12,-13
-11,-34,-20,1
5,21,0,-12
19,12,-16,18
18,30,7,8
-49,-66,-7,-44
-20,-46,24,-33
-18,22,-18,25
-20,-10,-10,-6
32,26,-48,6
-4,7,43,-10
21,10,-9,-9
-10,18,6,-40
69,-34,-28,-3
35,-17,-40,3
-47,-25,26,1
-35,19,-5,-11
20,-5,-53,10
14,-27,20,-46
8,-66,-58,-1
